"category","subcategory","species","order","title","panorama","private","sequence","filename"
"wildlife","Aquatic Life",,,"Squalo Grigio","False","False","5","Squalo_grigio-005.JPG"
"wildlife","Aquatic Life",,,"Squalo Grigio","False","False","9","Squalo_grigio-009.JPG"
"wildlife","Aquatic Life",,,"Squalo Grigio","False","False","10","Squalo_grigio-010.jpg"
"wildlife","Aquatic Life",,,"Squalo Grigio","False","True","11","Squalo_grigio_private-011.JPG"
"wildlife","Aquatic Life",,,"Squalo Grigio","False","False","12","Squalo_grigio-012.JPG"
"wildlife","Aquatic Life",,,"Squalo Nutrice","False","False","1","Squalo_nutrice-001.jpg"
"wildlife","Aquatic Life",,,"Squalo Nutrice","False","True","2","Squalo_nutrice_private-002.jpg"
"wildlife","Aquatic Life",,,"Squalo Toro","False","False","1","squalo_toro-001.JPG"
"wildlife","Aquatic Life",,,"Squalo Toro","False","False","2","squalo_toro-002.JPG"
"wildlife","Aquatic Life",,,"Squalo Toro","False","False","3","squalo_toro-003.JPG"
"wildlife","Aquatic Life",,,"Squalo Toro","False","False","4","squalo_toro-004.JPG"
"wildlife","Aquatic Life",,,"Squalo Toro","False","False","5","squalo_toro-005.JPG"
"wildlife","Aquatic Life",,,"Squalo Toro","False","False","6","squalo_toro-006.JPG"
"wildlife","Aquatic Life",,,"Squalo Toro","False","False","7","squalo_toro-007.JPG"
"wildlife","Aquatic Life",,,"Squalo Toro","False","False","8","squalo_toro-008.JPG"
"wildlife","Aquatic Life",,,"Squalo Toro","False","False","9","squalo_toro-009.JPG"
"wildlife","Aquatic Life",,,"Squalo Toro","False","False","10","squalo_toro-010.JPG"
"wildlife","Aquatic Life",,,"Squalo Toro","False","False","11","squalo_toro-011.jpg"
"wildlife","Aquatic Life",,,"Squalo Toro","False","False","12","squalo_toro-012.jpg"
"wildlife","Big Cats",,,"Gatto Di Pallas","False","True","1","gatto_di pallas_private-001.jpg"
"wildlife","Big Cats",,,"Gatto Di Pallas","False","True","2","gatto_di pallas_private-002.jpg"
"wildlife","Big Cats",,,"Gatto Di Pallas","False","False","3","gatto_di pallas-003.jpg"
"wildlife","Big Cats",,,"Gatto Di Pallas","False","False","4","gatto_di pallas-004.jpg"
"wildlife","Big Cats",,,"Gatto Di Pallas","False","True","6","gatto_di pallas_private-006.JPG"
"wildlife","Big Cats",,,"Gatto Di Pallas","False","False","8","gatto_di pallas-008.JPG"
"wildlife","Big Cats",,,"Gatto Di Pallas","False","True","9","gatto_di pallas_private-009.JPG"
"wildlife","Big Cats",,,"Gatto Di Pallas","False","False","11","gatto_di pallas-011.JPG"
"wildlife","Big Cats",,,"Gatto Di Pallas","False","True","17","gatto_di pallas_private-017.JPG"
"wildlife","Big Cats",,,"Gatto Di Pallas","False","True","19","gatto_di pallas_private-019.JPG"
"wildlife","Big Cats",,,"Gatto Di Pallas","False","False","27","gatto_di pallas-027.JPG"
"wildlife","Big Cats",,,"Gatto Di Pallas","False","True","33","gatto_di pallas_private-033.JPG"
"wildlife","Big Cats",,,"Giaguaroide","False","False",,"giaguaroide.JPG"
"wildlife","Big Cats",,,"Leone Asiatico","False","False","1","leone_asiatico-001.jpg"
"wildlife","Big Cats",,,"Leone Asiatico","False","False","2","leone_asiatico-002.JPG"
"wildlife","Big Cats",,,"Leone Asiatico","False","False","3","leone_asiatico-003.JPG"
"wildlife","Big Cats",,,"Leone Asiatico","False","False","4","leone_asiatico-004.JPG"
"wildlife","Big Cats",,,"Leone Asiatico","False","False","5","leone_asiatico-005.JPG"
"wildlife","Big Cats",,,"Leone Asiatico","False","False","6","leone_asiatico-006.JPG"
"wildlife","Big Cats",,,"Leone Asiatico","False","False","7","leone_asiatico-007.jpg"
"wildlife","Big Cats",,,"Leone Asiatico","False","False","8","leone_asiatico-008.JPG"
"wildlife","Big Cats",,,"Leone Asiatico","False","True","9","leone_asiatico_private-009.JPG"
"wildlife","Big Cats",,,"Leone Asiatico","False","False","10","leone_asiatico-010.JPG"
"wildlife","Big Cats",,,"Leone Asiatico","False","False","11","leone_asiatico-011.JPG"
"wildlife","Big Cats",,,"Leone Asiatico","False","False","12","leone_asiatico-012.jpg"
"wildlife","Big Cats",,,"Leone Asiatico","False","False","13","leone_asiatico-013.JPG"
"wildlife","Big Cats",,,"Leone Asiatico","False","False","14","leone_asiatico-014.JPG"
"wildlife","Big Cats",,,"Leone Asiatico","False","False","15","leone_asiatico-015.JPG"
"wildlife","Big Cats",,,"Leone Asiatico","False","True","16","leone_asiatico_private-016.JPG"
"wildlife","Big Cats",,,"Leone Asiatico","False","True","17","leone_asiatico_private-017.JPG"
"wildlife","Big Cats",,,"Leone Asiatico","False","True","18","leone_asiatico_private-018.JPG"
"wildlife","Big Cats",,,"Leone Asiatico","False","True","19","leone_asiatico_private-019.JPG"
"wildlife","Big Cats",,,"Leone Bianco","False","True","1","Leone_bianco_private-001.JPG"
"wildlife","Big Cats",,,"Leone Bianco","False","False","2","Leone_bianco-002.jpeg"
"wildlife","Big Cats",,,"Leone Bianco","False","True","3","Leone_bianco_private-003.jpg"
"wildlife","Big Cats",,,"Leopardo Persiano","False","False","2","leopardo_persiano-002.JPG"
"wildlife","Big Cats",,,"Leopardo Persiano","False","True","5","leopardo_persiano_private-005.JPG"
"wildlife","Big Cats",,,"Leopardo Persiano","False","False","6","leopardo_persiano-006.JPG"
"wildlife","Big Cats",,,"Leopardo Persiano","False","False","7","leopardo_persiano-007.JPG"
"wildlife","Big Cats",,,"Lince","False","False","1","lince-001.JPG"
"wildlife","Big Cats",,,"Lince","False","True","2","lince_private-002.JPG"
"wildlife","Big Cats",,,"Ocelot","False","True","1","ocelot_private-001.jpg"
"wildlife","Big Cats",,,"Ocelot","False","False","2","ocelot-002.jpg"
"wildlife","Big Cats",,,"Ocelot","False","False","4","ocelot-004.JPG"
"wildlife","Big Cats",,,"Ocelot","False","True","5","ocelot_private-005.JPG"
"wildlife","Big Cats",,,"Ocelot","False","False","6","ocelot-006.JPG"
"wildlife","Big Cats",,,"Ocelot","False","False","7","ocelot-007.jpg"
"wildlife","Big Cats",,,"Pantera Nera","False","False","1","pantera_nera-001.JPG"
"wildlife","Big Cats",,,"Pantera Nera","False","False","2","pantera_nera-002.JPG"
"wildlife","Big Cats",,,"Pantera Nera","False","False","3","pantera_nera-003.JPG"
"wildlife","Big Cats",,,"Tigre Bianca","False","True","1","tigre_bianca_private-001.JPG"
"wildlife","Big Cats",,,"Tigre Bianca","False","False","2","tigre_bianca-002.JPG"
"wildlife","Big Cats",,,"Tigre Bianca","False","False","3","tigre_bianca-003.jpg"
"wildlife","Big Cats",,,"Tigre Siberiana","False","False","1","tigre_siberiana-001.JPG"
"wildlife","Big Cats",,,"Tigre Siberiana","False","False","2","tigre_siberiana-002.JPG"
"wildlife","Big Cats",,,"Tigre Siberiana","False","True","3","tigre_siberiana_private-003.JPG"
"wildlife","Big Cats",,,"Tigre Siberiana","False","False","3","tigre_siberiana-003.JPG"
"wildlife","Big Cats",,,"Tigre Siberiana","False","False","4","tigre_siberiana-004.JPG"
"wildlife","Big Cats",,,"Tigre Siberiana","False","True","5","tigre_siberiana_private-005.JPG"
"wildlife","Big Cats",,,"Tigre Siberiana","False","False","7","tigre_siberiana-007.JPG"
"wildlife","Big Cats",,,"Tigre Siberiana","False","True","8","tigre_siberiana_private-008.JPG"
"wildlife","Big Cats",,,"Tigre Siberiana","False","True","9","tigre_siberiana_private-009.JPG"
"wildlife","Big Cats",,,"Tigre Siberiana","False","False","10","tigre_siberiana-010.JPG"
"wildlife","Big Cats",,,"Tigre Siberiana","False","False","12","tigre_siberiana-012.JPG"
"wildlife","Big Cats",,,"Tigre Siberiana","False","False","14","tigre_siberiana-014.JPG"
"wildlife","Big Cats",,,"Tigre Siberiana","False","False","15","tigre_siberiana-015.JPG"
"wildlife","Big Cats",,,"Tigre Siberiana","False","True","21","tigre_siberiana_private-021.JPG"
"wildlife","Big Cats",,,"Tigre Siberiana","False","False","23","tigre_siberiana-023.JPG"
"wildlife","Big Cats",,,"Tigre Siberiana","False","False","25","tigre_siberiana-025.JPG"
"wildlife","Big Cats",,,"Tigre Siberiana","False","True","26","tigre_siberiana_private-026.JPG"
"wildlife","Big Cats",,,"Tigre Siberiana","False","False","28","tigre_siberiana-028.JPG"
"wildlife","Big Cats",,,"Tigre Siberiana","False","False","31","tigre_siberiana-031.JPG"
"wildlife","Big Cats",,,"Tigre Siberiana","False","False","34","tigre_siberiana-034.JPG"
"wildlife","Big Cats",,,"Tigre Siberiana","False","True","38","tigre_siberiana_private-038.JPG"
"wildlife","Big Cats",,,"Tigre Siberiana","False","False","40","tigre_siberiana-040.JPG"
"wildlife","Big Cats",,,"Tigre Siberiana","False","True","42","tigre_siberiana_private-042.JPG"
"wildlife","Big Cats",,,"Tigre Siberiana","False","False","44","tigre_siberiana-044.jpg"
"wildlife","Birds",,,"Allocco Di Lapponia","False","False","1","allocco_di_Lapponia-001.JPG"
"wildlife","Birds",,,"Allocco Di Lapponia","False","False","2","allocco_di_Lapponia-002.JPG"
"wildlife","Birds",,,"Allocco Di Lapponia","False","True","3","allocco_di_Lapponia_private-003.JPG"
"wildlife","Birds",,,"Aquila Delle Steppe","False","False","4","aquila_delle_steppe-004.JPG"
"wildlife","Birds",,,"Aquila Delle Steppe","False","False","6","aquila_delle_steppe-006.JPG"
"wildlife","Birds",,,"Aquila Delle Steppe","False","False","8","aquila_delle_steppe-008.JPG"
"wildlife","Birds",,,"Aquila Delle Steppe","False","True","12","aquila_delle_steppe_private-012.JPG"
"wildlife","Birds",,,"Aquila Delle Steppe","False","False","15","aquila_delle_steppe-015.JPG"
"wildlife","Birds",,,"Aquila Di Mare Testa Bianca","False","False","1","aquila_di_mare_testa_bianca-001.JPG"
"wildlife","Birds",,,"Aquila Di Mare Testa Bianca","False","False","2","aquila_di_mare_testa_bianca-002.JPG"
"wildlife","Birds",,,"Aquila Di Mare Testa Bianca","False","True","3","aquila_di_mare_testa_bianca_private-003.JPG"
"wildlife","Birds",,,"Aquila Di Mare Testa Bianca","False","True","5","aquila_di_mare_testa_bianca_private-005.JPG"
"wildlife","Birds",,,"Aquila Di Mare Testa Bianca","False","True","6","aquila_di_mare_testa_bianca_private-006.JPG"
"wildlife","Birds",,,"Aquila Di Mare Testa Bianca","False","False","7","aquila_di_mare_testa_bianca-007.JPG"
"wildlife","Birds",,,"Aquila Poiana Cilena","False","False","1","aquila_poiana_cilena-001.JPG"
"wildlife","Birds",,,"Aquila Poiana Cilena","False","False","3","aquila_poiana_cilena-003.JPG"
"wildlife","Birds",,,"Aquila Poiana Cilena","False","True","4","aquila_poiana_cilena_private-004.JPG"
"wildlife","Birds",,,"Aquila Poiana Cilena","False","True","5","aquila_poiana_cilena_private-005.JPG"
"wildlife","Birds",,,"Aquila Reale","False","False","1","aquila_reale-001.JPG"
"wildlife","Birds",,,"Aquila Reale","False","False","2","aquila_reale-002.jpg"
"wildlife","Birds",,,"Ara Ali Verdi","False","True","1","ara_ali_verdi_private-001.JPG"
"wildlife","Birds",,,"Ara Fronterossa","False","False","2","ara_fronterossa-002.jpg"
"wildlife","Birds",,,"Ara Fronterossa","False","False","3","ara_fronterossa-003.jpeg"
"wildlife","Birds",,,"Ara Macao","False","False","1","ara_macao-001.JPG"
"wildlife","Birds",,,"Ara Macao","False","True","2","ara_macao_private-002.jpg"
"wildlife","Birds",,,"Ara Militare","False","False","2","ara_militare-002.JPG"
"wildlife","Birds",,,"Avvoltoio Collorosso","False","False","1","avvoltoio_collorosso-001.JPG"
"wildlife","Birds",,,"Avvoltoio Grifone","False","False","1","avvoltoio_grifone-001.JPG"
"wildlife","Birds",,,"Avvoltoio Grifone","False","False","2","avvoltoio_grifone-002.JPG"
"wildlife","Birds",,,"Avvoltoio Grifone","False","False","3","avvoltoio_grifone-003.JPG"
"wildlife","Birds",,,"Avvoltoio Grifone","False","False","4","avvoltoio_grifone-004.JPG"
"wildlife","Birds",,,"Avvoltoio Grifone","False","False","5","avvoltoio_grifone-005.JPG"
"wildlife","Birds",,,"Avvoltoio Grifone","False","False","6","avvoltoio_grifone-006.JPG"
"wildlife","Birds",,,"Avvoltoio Grifone","False","True","8","avvoltoio_grifone_private-008.JPG"
"wildlife","Birds",,,"Avvoltoio Grifone","False","False","10","avvoltoio_grifone-010.JPG"
"wildlife","Birds",,,"Avvoltoio Grifone","False","True","11","avvoltoio_grifone_private-011.JPG"
"wildlife","Birds",,,"Avvoltoio Grifone","False","False","12","avvoltoio_grifone-012.JPG"
"wildlife","Birds",,,"Avvoltoio Orecchiuto","False","False","1","avvoltoio_orecchiuto-001.JPG"
"wildlife","Birds",,,"Avvoltoio Papa","False","False","1","avvoltoio_papa-001.JPG"
"wildlife","Birds",,,"Bucero Dalle Guance Argentate","False","False","1","bucero_dalle_guance_argentate-001.JPG"
"wildlife","Birds",,,"Caracara Striato","False","False","1","caracara_striato-001.JPG"
"wildlife","Birds",,,"Cicogna Bianca","False","False","1","cicogna_bianca-001.JPG"
"wildlife","Birds",,,"Cicogna Bianca","False","False","2","cicogna_bianca-002.JPG"
"wildlife","Birds",,,"Cicogna Bianca","False","False","3","cicogna_bianca-003.JPG"
"wildlife","Birds",,,"Cicogna Bianca","False","False","4","cicogna_bianca-004.JPG"
"wildlife","Birds",,,"Cicogna Bianca","False","False","5","cicogna_bianca-005.JPG"
"wildlife","Birds",,,"Cicogna Bianca","False","False","6","cicogna_bianca-006.JPG"
"wildlife","Birds",,,"Cicogna Bianca","False","True","7","cicogna_bianca_private-007.JPG"
"wildlife","Birds",,,"Civetta Comune","False","False","1","civetta_comune-001.JPG"
"wildlife","Birds",,,"Conuro Del Sole","False","False","1","conuro_del_sole-001.JPG"
"wildlife","Birds",,,"Corvo Imperiale","False","False","1","corvo_imperiale-001.JPG"
"wildlife","Birds",,,"Corvo Imperiale","False","True","2","corvo_imperiale_private-002.JPG"
"wildlife","Birds",,,"Corvo Imperiale","False","True","3","corvo_imperiale_private-003.JPG"
"wildlife","Birds",,,"Falco Pellegrino","False","False","1","falco_pellegrino-001.JPG"
"wildlife","Birds",,,"Falco Pellegrino","False","True","2","falco_pellegrino_private-002.JPG"
"wildlife","Birds",,,"Falco Pellegrino","False","True","3","falco_pellegrino_private-003.JPG"
"wildlife","Birds",,,"Fenicottero Rosa","False","False","1","fenicottero_rosa-001.jpeg"
"wildlife","Birds",,,"Fenicottero Rosa","False","True","2","fenicottero_rosa_private-002.JPG"
"wildlife","Birds",,,"Fenicottero Rosa","False","True","3","fenicottero_rosa_private-003.JPG"
"wildlife","Birds",,,"Fenicottero Rosa","False","False","4","fenicottero_rosa-004.JPG"
"wildlife","Birds",,,"Fenicottero Rosa","False","False","5","fenicottero_rosa-005.JPG"
"wildlife","Birds",,,"Fenicottero Rosa","False","False","6","fenicottero_rosa-006.JPG"
"wildlife","Birds",,,"Fenicottero Rosa","False","False","7","fenicottero_rosa-007.JPG"
"wildlife","Birds",,,"Fenicottero Rosa","False","False","8","fenicottero_rosa-008.JPG"
"wildlife","Birds",,,"Fenicottero Rosa","False","False","9","fenicottero_rosa-009.JPG"
"wildlife","Birds",,,"Fenicottero Rosa","False","False","10","fenicottero_rosa-010.jpg"
"wildlife","Birds",,,"Gabbiano Reale","False","False","1","gabbiano_reale-001.JPG"
"wildlife","Birds",,,"Germano Reale","False","False","2","germano_reale-002.JPG"
"wildlife","Birds",,,"Gipeto","False","False","1","gipeto-001.jpg"
"wildlife","Birds",,,"Gipeto","False","True","2","gipeto_private-002.jpg"
"wildlife","Birds",,,"Gru Coronata Grigia","False","False","1","gru_coronata_grigia-001.JPG"
"wildlife","Birds",,,"Gru Coronata Grigia","False","False","2","gru_coronata_grigia-002.JPG"
"wildlife","Birds",,,"Gru Della Manciuria","False","False","1","gru_della_Manciuria-001.JPG"
"wildlife","Birds",,,"Gufo Africano","False","False","1","gufo_africano-001.JPG"
"wildlife","Birds",,,"Gufo Comune","False","False","1","gufo_comune-001.jpg"
"wildlife","Birds",,,"Gufo Della Virginia","False","False","1","gufo_della_virginia-001.jpg"
"wildlife","Birds",,,"Gufo Delle Nevi","False","True","1","gufo_delle_nevi_private-001.jpg"
"wildlife","Birds",,,"Gufo Reale","False","False","1","gufo_reale-001.JPG"
"wildlife","Birds",,,"Gufo Reale","False","True","2","gufo_reale_private-002.JPG"
"wildlife","Birds",,,"Gufo Reale","False","False","3","gufo_reale-003.JPG"
"wildlife","Birds",,,"Gufo Reale","False","False","4","gufo_reale-004.JPG"
"wildlife","Birds",,,"Gufo Reale","False","False","5","gufo_reale-005.JPG"
"wildlife","Birds",,,"Gufo Reale","False","False","6","gufo_reale-006.JPG"
"wildlife","Birds",,,"Gufo Reale","False","False","7","gufo_reale-007.JPG"
"wildlife","Birds",,,"Gufo Reale Indiano","False","False","1","gufo_reale_indiano-001.JPG"
"wildlife","Birds",,,"Gufo Reale Indiano","False","False","2","gufo_reale_indiano-002.JPG"
"wildlife","Birds",,,"Gufo Reale Indiano","False","False","3","gufo_reale_indiano-003.JPG"
"wildlife","Birds",,,"Gufo Reale Indiano","False","False","5","gufo_reale_indiano-005.jpg"
"wildlife","Birds",,,"Gufo Reale Indiano","False","False","6","gufo_reale_indiano-006.JPG"
"wildlife","Birds",,,"Gufo Reale Indiano","False","False","7","gufo_reale_indiano-007.JPG"
"wildlife","Birds",,,"Gufo Reale Indiano","False","False","9","gufo_reale_indiano-009.JPG"
"wildlife","Birds",,,"Gufo Reale Indiano","False","False","10","gufo_reale_indiano-010.jpg"
"wildlife","Birds",,,"Gufo Reale Siberiano","False","False","2","gufo_reale_siberiano-002.JPG"
"wildlife","Birds",,,"Gufo Reale Siberiano","False","False","4","gufo_reale_siberiano-004.JPG"
"wildlife","Birds",,,"Gufo Reale Siberiano","False","False","10","gufo_reale_siberiano-010.JPG"
"wildlife","Birds",,,"Gufo Reale Siberiano","False","False","11","gufo_reale_siberiano-011.JPG"
"wildlife","Birds",,,"Gufo Reale Siberiano","False","False","14","gufo_reale_siberiano-014.JPG"
"wildlife","Birds",,,"Kea","False","False","1","kea-001.jpeg"
"wildlife","Birds",,,"Kea","False","False","2","kea-002.jpeg"
"wildlife","Birds",,,"Kea","False","False","3","kea-003.jpeg"
"wildlife","Birds",,,"Kea","False","False","4","kea-004.jpeg"
"wildlife","Birds",,,"Oca Egiziana","False","False","2","oca_egiziana-002.JPG"
"wildlife","Birds",,,"Pappagallo Cenerino","False","False","1","pappagallo_cenerino-001.JPG"
"wildlife","Birds",,,"Pappagallo Cenerino","False","False","2","pappagallo_cenerino-002.JPG"
"wildlife","Birds",,,"Parrocchetto Codanera","False","False","1","parrocchetto_codanera-001.jpg"
"wildlife","Birds",,,"Pavone","False","False","1","pavone-001.JPG"
"wildlife","Birds",,,"Pavone","False","False","3","pavone-003.JPG"
"wildlife","Birds",,,"Pavone","False","True","6","pavone_private-006.JPG"
"wildlife","Birds",,,"Pavone","False","True","7","pavone_private-007.JPG"
"wildlife","Birds",,,"Pellicano","False","False","2","pellicano-002.JPG"
"wildlife","Birds",,,"Pellicano","False","False","3","pellicano-003.JPG"
"wildlife","Birds",,,"Pellicano","False","True","5","pellicano_private-005.JPG"
"wildlife","Birds",,,"Pellicano","False","True","6","pellicano_private-006.JPG"
"wildlife","Birds",,,"Pipistrello Messicano Della Frutta","False","False","1","pipistrello_messicano_della_frutta-001.JPG"
"wildlife","Birds",,,"Poiana Codabianca","False","False","2","poiana_codabianca-002.JPG"
"wildlife","Birds",,,"Poiana Codabianca","False","False","4","poiana_codabianca-004.JPG"
"wildlife","Birds",,,"Poiana Codabianca","False","False","6","poiana_codabianca-006.JPG"
"wildlife","Birds",,,"Poiana Codabianca","False","False","7","poiana_codabianca-007.JPG"
"wildlife","Birds",,,"Poiana Di Harris","False","False","2","poiana_di_Harris-002.JPG"
"wildlife","Birds",,,"Poiana Di Harris","False","True","4","poiana_di_Harris_private-004.JPG"
"wildlife","Birds",,,"Pulcinella Di Mare","False","False","1","Pulcinella_di_mare-001.jpg"
"wildlife","Birds",,,"Seriema Crestato","False","False","1","seriema_crestato-001.JPG"
"wildlife","Birds",,,"Struzzo","False","False","1","struzzo-001.JPG"
"wildlife","Birds",,,"Struzzo","False","False","2","struzzo-002.JPG"
"wildlife","Birds",,,"Struzzo","False","False","3","struzzo-003.JPG"
"wildlife","Birds",,,"Struzzo","False","True","4","struzzo_private-004.JPG"
"wildlife","Birds",,,"Struzzo","False","True","7","struzzo_private-007.JPG"
"wildlife","Invertebrates",,,"Agelena Labirintica","False","False","1","agelena_labirintica-001.JPG"
"wildlife","Invertebrates",,,"Ape","False","False","1","ape-001.JPG"
"wildlife","Invertebrates",,,"Bombo","False","False","2","bombo-002.JPG"
"wildlife","Invertebrates",,,"Bombo","False","False","3","bombo-003.jpg"
"wildlife","Invertebrates",,,"Chiocciola Ginoide Polinesiana","False","False","1","chiocciola_ginoide_polinesiana-001.JPG"
"wildlife","Invertebrates",,,"Farfalla Civetta","False","False","1","farfalla_civetta-001.jpg"
"wildlife","Invertebrates",,,"Farfalla Gufo","False","False","1","farfalla_gufo-001.jpg"
"wildlife","Invertebrates",,,"Farfalla Morfina Blu","False","False","1","farfalla_morfina_blu-001.jpg"
"wildlife","Invertebrates",,,"Grande Mormone","False","False","1","grande_mormone-001.JPG"
"wildlife","Invertebrates",,,"Insetto Stecco Gigante Dell'Australia","False","True","1","insetto_stecco_gigante_dell'Australia_private-001.jpeg"
"wildlife","Mammals",,,"Alpaca","False","False","1","alpaca-001.JPG"
"wildlife","Mammals",,,"Antilope Alcina","False","False","1","Antilope_alcina-001.JPG"
"wildlife","Mammals",,,"Antilope Alcina","False","True","2","Antilope_alcina_private-002.JPG"
"wildlife","Mammals",,,"Antilope Roana","False","False","1","Antilope_roana-001.JPG"
"wildlife","Mammals",,,"Asino Selvatico Somalo","False","False","1","asino_selvatico_somalo-001.JPG"
"wildlife","Mammals",,,"Asino Selvatico Somalo","False","True","2","asino_selvatico_somalo_private-002.jpg"
"wildlife","Mammals",,,"Bisonte Americano","False","True","1","bisonte_americano_private-001.JPG"
"wildlife","Mammals",,,"Bisonte Americano","False","False","2","bisonte_americano-002.JPG"
"wildlife","Mammals",,,"Bue Dei Watusi","False","False","1","bue_dei_watusi-001.JPG"
"wildlife","Mammals",,,"Cammello","False","False","1","cammello-001.JPG"
"wildlife","Mammals",,,"Canguro Rosso","False","False","1","canguro_rosso-001.JPG"
"wildlife","Mammals",,,"Capra Girgentana","False","False","1","capra_girgentana-001.JPG"
"wildlife","Mammals",,,"Capra Girgentana","False","True","2","capra_girgentana_private-002.JPG"
"wildlife","Mammals",,,"Capra Girgentana","False","False","3","capra_girgentana-003.JPG"
"wildlife","Mammals",,,"Capra Selvatica Dell'Isola Di Montecristo","False","False","1","capra_selvatica_dell'isola_di_Montecristo-001.JPG"
"wildlife","Mammals",,,"Capra Tibetana","False","True","1","capra_tibetana_private-001.JPG"
"wildlife","Mammals",,,"Capra Tibetana","False","False","2","capra_tibetana-002.JPG"
"wildlife","Mammals",,,"Cervo Nobile","False","False","1","cervo_nobile-001.JPG"
"wildlife","Mammals",,,"Cobo Comune","False","False","1","cobo_comune-001.jpeg"
"wildlife","Mammals",,,"Daino","False","False","1","daino-001.jpg"
"wildlife","Mammals",,,"Dromedario","False","False","1","dromedario-001.JPG"
"wildlife","Mammals",,,"Elefante Africano","False","False","1","elefante_africano-001.JPG"
"wildlife","Mammals",,,"Elefante Africano","False","False","2","elefante_africano-002.jpg"
"wildlife","Mammals",,,"Elefante Africano","False","True","3","elefante_africano_private-003.jpg"
"wildlife","Mammals",,,"Elefante Africano","False","False","4","elefante_africano-004.JPG"
"wildlife","Mammals",,,"Elefante Africano","False","False","7","elefante_africano-007.JPG"
"wildlife","Mammals",,,"Elefante Africano","False","True","9","elefante_africano_private-009.JPG"
"wildlife","Mammals",,,"Elefante Africano","False","False","10","elefante_africano-010.JPG"
"wildlife","Mammals",,,"Elefante Africano","False","True","11","elefante_africano_private-011.jpg"
"wildlife","Mammals",,,"Elefante Africano","False","False","12","elefante_africano-012.JPG"
"wildlife","Mammals",,,"Elefante Africano","False","False","13","elefante_africano-013.JPG"
"wildlife","Mammals",,,"Elefante Indiano","False","False","1","elefante_indiano-001.JPG"
"wildlife","Mammals",,,"Elefante Indiano","False","True","3","elefante_indiano_private-003.JPG"
"wildlife","Mammals",,,"Elefante Indiano","False","False","3","elefante_indiano-003.JPG"
"wildlife","Mammals",,,"Elefante Indiano","False","False","8","elefante_indiano-008.JPG"
"wildlife","Mammals",,,"Elefante Indiano","False","False","9","elefante_indiano-009.JPG"
"wildlife","Mammals",,,"Giraffa","False","False","1","giraffa-001.JPG"
"wildlife","Mammals",,,"Ippopotamo","False","False","1","ippopotamo-001.JPG"
"wildlife","Mammals",,,"Ippopotamo","False","True","2","ippopotamo_private-002.JPG"
"wildlife","Mammals",,,"Ippopotamo","False","True","3","ippopotamo_private-003.JPG"
"wildlife","Mammals",,,"Ippopotamo","False","False","4","ippopotamo-004.JPG"
"wildlife","Mammals",,,"Ippopotamo","False","False","5","ippopotamo-005.JPG"
"wildlife","Mammals",,,"Ippopotamo","False","False","7","ippopotamo-007.jpg"
"wildlife","Mammals",,,"Ippopotamo","False","False","8","ippopotamo-008.JPG"
"wildlife","Mammals",,,"Ippopotamo","False","True","9","ippopotamo_private-009.JPG"
"wildlife","Mammals",,,"Ippopotamo","False","False","10","ippopotamo-010.JPG"
"wildlife","Mammals",,,"Ippopotamo","False","True","11","ippopotamo_private-011.JPG"
"wildlife","Mammals",,,"Ippopotamo","False","True","12","ippopotamo_private-012.JPG"
"wildlife","Mammals",,,"Ippopotamo","False","True","13","ippopotamo_private-013.JPG"
"wildlife","Mammals",,,"Ippopotamo","False","False","14","ippopotamo-014.JPG"
"wildlife","Mammals",,,"Ippopotamo","False","True","15","ippopotamo_private-015.JPG"
"wildlife","Mammals",,,"Ippopotamo","False","True","16","ippopotamo_private-016.JPG"
"wildlife","Mammals",,,"Ippopotamo","False","True","17","ippopotamo_private-017.JPG"
"wildlife","Mammals",,,"Ippopotamo","False","True","18","ippopotamo_private-018.JPG"
"wildlife","Mammals",,,"Ippopotamo","False","False","19","ippopotamo-019.JPG"
"wildlife","Mammals",,,"Ippopotamo Pigmeo","False","False","1","ippopotamo_pigmeo-001.JPG"
"wildlife","Mammals",,,"Lichi Del Nilo","False","False","1","lichi_del_nilo-001.jpeg"
"wildlife","Mammals",,,"Lichi Del Nilo","False","False","1","lichi_del_nilo-001.JPG"
"wildlife","Mammals",,,"Markhor","False","False","1","markhor-001.JPG"
"wildlife","Mammals",,,"Orice Dalle Corna A Sciabola","False","False","1","orice_dalle_corna_a_sciabola-001.JPG"
"wildlife","Mammals",,,"Orice Gazzella","False","False","1","orice_gazzella-001.JPG"
"wildlife","Mammals",,,"Ors Bruno","False","False","1","ors_bruno-001.JPG"
"wildlife","Mammals",,,"Ors Bruno","False","False","2","ors_bruno-002.JPG"
"wildlife","Mammals",,,"Ors Bruno","False","True","3","ors_bruno_private-003.JPG"
"wildlife","Mammals",,,"Ors Bruno","False","True","4","ors_bruno_private-004.JPG"
"wildlife","Mammals",,,"Ors Bruno","False","True","6","ors_bruno_private-006.JPG"
"wildlife","Mammals",,,"Potamocero","False","False","1","potamocero-001.JPG"
"wildlife","Mammals",,,"Potamocero","False","False","2","potamocero-002.jpeg"
"wildlife","Mammals",,,"Renna","False","True","1","renna_private-001.JPG"
"wildlife","Mammals",,,"Rinoceronte Bianco","False","False","1","rinoceronte_bianco-001.JPG"
"wildlife","Mammals",,,"Rinoceronte Bianco","False","False","2","rinoceronte_bianco-002.JPG"
"wildlife","Mammals",,,"Rinoceronte Bianco","False","True","3","rinoceronte_bianco_private-003.JPG"
